Date,CO AQI Value,NO2 AQI Value,Ozone AQI Value,PM10 AQI Value,PM205 AQI Value,SO2 AQI Value,Target,Year
11/27/2012,3,0,24,0,53,1,Monroe,2012
11/28/2012,3,0,26,0,15,1,Monroe,2012
11/29/2012,3,0,35,0,10,1,Monroe,2012
11/30/2012,3,0,27,0,13,16,Monroe,2012
12/1/2012,3,0,21,0,7,0,Monroe,2012
12/2/2012,3,0,26,0,42,1,Monroe,2012
12/3/2012,3,0,34,0,17,0,Monroe,2012
12/4/2012,3,0,25,0,9,1,Monroe,2012
12/5/2012,2,0,22,0,22,1,Monroe,2012
12/6/2012,3,0,33,0,35,10,Monroe,2012
12/7/2012,3,0,34,0,11,1,Monroe,2012
12/8/2012,3,0,20,0,14,0,Monroe,2012
12/9/2012,2,0,11,0,26,0,Monroe,2012
12/10/2012,3,0,44,0,35,1,Monroe,2012
12/11/2012,3,0,42,0,30,0,Monroe,2012
12/12/2012,5,0,18,0,56,0,Monroe,2012
12/13/2012,5,0,17,0,54,6,Monroe,2012
12/14/2012,5,0,23,0,52,26,Monroe,2012
12/15/2012,5,0,22,0,7,10,Monroe,2012
12/16/2012,3,0,9,0,2,0,Monroe,2012
12/17/2012,5,0,21,0,1,0,Monroe,2012
12/18/2012,3,0,21,0,8,0,Monroe,2012
12/19/2012,3,0,27,0,9,0,Monroe,2012
12/20/2012,3,0,27,0,9,0,Monroe,2012
12/21/2012,2,0,28,0,9,24,Monroe,2012
12/22/2012,2,0,26,0,8,27,Monroe,2012
12/23/2012,2,0,28,0,9,17,Monroe,2012
12/24/2012,2,0,25,0,9,19,Monroe,2012
12/25/2012,2,0,15,0,19,1,Monroe,2012
12/26/2012,2,0,21,0,23,0,Monroe,2012
12/27/2012,3,0,37,0,19,21,Monroe,2012
12/28/2012,3,0,37,0,53,4,Monroe,2012
12/29/2012,3,0,22,0,63,3,Monroe,2012
12/30/2012,2,0,14,0,51,3,Monroe,2012
12/31/2012,2,0,19,0,37,1,Monroe,2012
1/1/2012,5,0,38,0,42,6,Niagara,2012
1/2/2012,2,0,33,0,33,4,Niagara,2012
1/3/2012,2,0,31,0,43,4,Niagara,2012
1/4/2012,2,0,38,0,40,9,Niagara,2012
1/5/2012,2,0,39,0,48,6,Niagara,2012
1/6/2012,2,0,42,0,55,7,Niagara,2012
1/7/2012,2,0,34,0,55,6,Niagara,2012
1/8/2012,3,0,40,0,35,6,Niagara,2012
1/9/2012,3,0,40,0,35,6,Niagara,2012
1/10/2012,3,0,31,0,44,6,Niagara,2012
1/11/2012,7,0,44,0,54,10,Niagara,2012
1/12/2012,6,0,38,0,33,4,Niagara,2012
1/13/2012,6,0,35,0,38,6,Niagara,2012
1/14/2012,7,0,41,0,27,6,Niagara,2012
1/15/2012,10,0,44,0,36,4,Niagara,2012
1/16/2012,10,0,47,0,39,17,Niagara,2012
1/17/2012,9,0,44,0,43,4,Niagara,2012
1/18/2012,9,0,43,0,29,4,Niagara,2012
1/19/2012,9,0,34,0,31,7,Niagara,2012
1/20/2012,11,0,31,0,32,6,Niagara,2012
1/21/2012,10,0,37,0,38,9,Niagara,2012
1/22/2012,10,0,41,0,37,6,Niagara,2012
1/23/2012,3,0,51,0,41,9,Niagara,2012
1/24/2012,3,0,44,0,56,6,Niagara,2012
1/25/2012,3,0,49,0,40,4,Niagara,2012
1/26/2012,3,0,33,0,53,6,Niagara,2012
1/27/2012,3,0,32,0,32,4,Niagara,2012
1/28/2012,3,0,71,0,36,4,Niagara,2012
1/29/2012,5,0,77,0,34,6,Niagara,2012
1/30/2012,6,0,28,0,30,6,Niagara,2012
1/31/2012,3,0,32,0,45,7,Niagara,2012
2/1/2012,5,0,36,0,52,4,Niagara,2012
2/2/2012,5,0,43,0,46,4,Niagara,2012
2/3/2012,6,0,48,0,44,6,Niagara,2012
2/4/2012,5,0,40,0,30,4,Niagara,2012
2/5/2012,3,0,39,0,28,6,Niagara,2012
2/6/2012,7,0,47,0,51,9,Niagara,2012
2/7/2012,8,0,50,0,39,6,Niagara,2012
2/8/2012,6,0,41,0,27,6,Niagara,2012
2/9/2012,6,0,33,0,34,9,Niagara,2012
2/10/2012,6,0,41,0,37,4,Niagara,2012
2/11/2012,6,0,46,0,32,4,Niagara,2012
2/12/2012,5,0,54,0,21,7,Niagara,2012
2/13/2012,5,0,34,0,29,11,Niagara,2012
2/14/2012,8,0,46,0,40,7,Niagara,2012
2/15/2012,9,0,35,0,56,10,Niagara,2012
2/16/2012,8,0,34,0,53,6,Niagara,2012
2/17/2012,8,0,46,0,45,7,Niagara,2012
2/18/2012,7,0,39,0,38,6,Niagara,2012
2/19/2012,8,0,47,0,24,6,Niagara,2012
2/20/2012,9,0,97,0,31,6,Niagara,2012
2/21/2012,2,0,43,0,36,6,Niagara,2012
2/22/2012,3,0,48,0,29,4,Niagara,2012
2/23/2012,5,0,97,0,52,7,Niagara,2012
2/24/2012,2,0,47,0,35,4,Niagara,2012
2/25/2012,3,0,40,0,32,6,Niagara,2012
2/26/2012,3,0,46,0,33,11,Niagara,2012
2/27/2012,5,0,100,0,38,7,Niagara,2012
2/28/2012,3,0,97,0,52,6,Niagara,2012
2/29/2012,3,0,48,0,43,4,Niagara,2012
3/1/2012,2,0,45,0,40,6,Niagara,2012
3/2/2012,2,0,38,0,29,9,Niagara,2012
3/3/2012,2,0,49,0,43,4,Niagara,2012
3/4/2012,2,0,100,0,31,6,Niagara,2012
3/5/2012,3,0,44,0,33,7,Niagara,2012
3/6/2012,2,0,42,0,26,6,Niagara,2012
3/7/2012,1,0,93,0,53,6,Niagara,2012
3/8/2012,2,0,67,0,52,4,Niagara,2012
3/9/2012,3,0,46,0,30,4,Niagara,2012
3/10/2012,3,0,35,0,25,6,Niagara,2012
3/11/2012,1,0,26,0,46,10,Niagara,2012
3/12/2012,0,0,46,0,57,9,Niagara,2012
3/13/2012,2,0,35,0,56,6,Niagara,2012
3/14/2012,1,0,26,0,38,9,Niagara,2012
3/15/2012,2,0,33,0,61,23,Niagara,2012
3/16/2012,2,0,43,0,61,10,Niagara,2012
3/17/2012,1,0,46,0,69,7,Niagara,2012
3/18/2012,1,0,58,0,60,6,Niagara,2012
3/19/2012,1,0,58,0,70,14,Niagara,2012
3/20/2012,1,0,147,0,65,6,Niagara,2012
3/21/2012,2,0,58,0,59,6,Niagara,2012
3/22/2012,3,0,38,0,68,9,Niagara,2012
3/23/2012,2,0,31,0,33,6,Niagara,2012
3/24/2012,2,0,36,0,25,4,Niagara,2012
3/25/2012,3,0,54,0,39,4,Niagara,2012
3/26/2012,2,0,51,0,18,4,Niagara,2012
3/27/2012,2,0,47,0,14,4,Niagara,2012
3/28/2012,2,0,54,0,46,7,Niagara,2012
3/29/2012,5,0,100,0,30,4,Niagara,2012
3/30/2012,3,0,90,0,13,6,Niagara,2012
3/31/2012,0,0,101,0,27,4,Niagara,2012
4/1/2012,0,0,54,0,46,6,Niagara,2012
4/2/2012,1,0,30,0,34,4,Niagara,2012
4/3/2012,1,0,41,0,38,6,Niagara,2012
4/4/2012,0,0,28,0,47,7,Niagara,2012
4/5/2012,1,0,39,0,19,4,Niagara,2012
4/6/2012,3,0,44,0,25,4,Niagara,2012
4/7/2012,2,0,169,0,35,7,Niagara,2012
4/8/2012,3,0,61,0,40,9,Niagara,2012
4/9/2012,6,0,97,0,30,7,Niagara,2012
4/10/2012,7,0,41,0,0,9,Niagara,2012
4/11/2012,5,0,40,0,0,7,Niagara,2012
4/12/2012,6,0,54,0,35,6,Niagara,2012
4/13/2012,6,0,105,0,35,7,Niagara,2012
4/14/2012,7,0,36,0,42,9,Niagara,2012
4/15/2012,7,0,126,0,58,4,Niagara,2012
4/16/2012,7,0,31,0,51,6,Niagara,2012
4/17/2012,7,0,32,0,18,6,Niagara,2012
4/18/2012,2,0,34,0,15,6,Niagara,2012
4/19/2012,2,0,33,0,44,7,Niagara,2012
4/20/2012,2,0,50,0,53,6,Niagara,2012
4/21/2012,5,0,77,0,20,4,Niagara,2012
4/22/2012,6,0,143,0,5,4,Niagara,2012
4/23/2012,6,0,97,0,5,4,Niagara,2012
4/24/2012,7,0,64,0,19,6,Niagara,2012
4/25/2012,3,0,71,0,28,6,Niagara,2012
4/26/2012,3,0,112,0,0,9,Niagara,2012
4/27/2012,3,0,29,0,53,6,Niagara,2012
4/28/2012,2,0,28,0,42,6,Niagara,2012
4/29/2012,2,0,35,0,41,7,Niagara,2012
4/30/2012,2,0,46,0,37,6,Niagara,2012
5/1/2012,2,0,100,0,52,6,Niagara,2012
5/2/2012,2,0,115,0,54,6,Niagara,2012
5/3/2012,1,0,39,0,56,7,Niagara,2012
5/4/2012,0,0,36,0,33,4,Niagara,2012
5/5/2012,1,0,67,0,6,4,Niagara,2012
5/6/2012,2,0,35,0,20,4,Niagara,2012
5/7/2012,2,0,32,0,37,4,Niagara,2012
5/8/2012,2,0,42,0,28,6,Niagara,2012
5/9/2012,2,0,46,0,34,6,Niagara,2012
5/10/2012,1,0,80,0,23,9,Niagara,2012
5/11/2012,1,0,44,0,29,9,Niagara,2012
5/12/2012,2,0,64,0,43,9,Niagara,2012
5/13/2012,3,0,100,0,26,7,Niagara,2012
5/14/2012,6,0,67,0,39,10,Niagara,2012
5/15/2012,2,0,47,0,52,6,Niagara,2012
5/16/2012,2,0,33,0,35,6,Niagara,2012
5/17/2012,1,0,87,0,19,9,Niagara,2012
5/18/2012,0,0,80,0,33,4,Niagara,2012
5/19/2012,0,0,35,0,57,6,Niagara,2012
5/20/2012,0,0,35,0,70,6,Niagara,2012
5/21/2012,1,0,28,0,23,4,Niagara,2012
5/22/2012,2,0,31,0,41,7,Niagara,2012
5/23/2012,1,0,36,0,41,7,Niagara,2012
5/24/2012,1,0,45,0,38,9,Niagara,2012
5/25/2012,0,0,48,0,59,6,Niagara,2012
5/26/2012,0,0,58,0,33,6,Niagara,2012
5/27/2012,1,0,42,0,45,7,Niagara,2012
5/28/2012,2,0,35,0,67,6,Niagara,2012
5/29/2012,1,0,36,0,56,7,Niagara,2012
5/30/2012,1,0,42,0,18,11,Niagara,2012
5/31/2012,1,0,42,0,8,10,Niagara,2012
6/1/2012,3,0,74,0,10,7,Niagara,2012
6/2/2012,5,0,112,0,22,4,Niagara,2012
6/3/2012,0,0,129,0,13,4,Niagara,2012
6/4/2012,0,0,93,0,13,6,Niagara,2012
6/5/2012,1,0,48,0,13,4,Niagara,2012
6/6/2012,0,0,31,0,23,6,Niagara,2012
6/7/2012,0,0,32,0,22,6,Niagara,2012
6/8/2012,0,0,36,0,31,11,Niagara,2012
6/9/2012,2,0,44,0,45,6,Niagara,2012
6/10/2012,2,0,140,0,69,6,Niagara,2012
6/11/2012,1,0,31,0,67,6,Niagara,2012
6/12/2012,1,0,38,0,21,4,Niagara,2012
6/13/2012,0,0,43,0,11,7,Niagara,2012
6/14/2012,0,0,30,0,0,4,Niagara,2012
6/15/2012,0,0,42,0,49,4,Niagara,2012
6/16/2012,1,0,45,0,52,7,Niagara,2012
6/17/2012,0,0,74,0,56,6,Niagara,2012
6/18/2012,0,0,35,0,52,6,Niagara,2012
6/19/2012,0,0,27,0,62,7,Niagara,2012
6/20/2012,0,0,29,0,59,10,Niagara,2012
6/21/2012,1,0,42,0,56,11,Niagara,2012
6/22/2012,0,0,67,0,19,6,Niagara,2012
6/23/2012,1,0,87,0,22,7,Niagara,2012
6/24/2012,0,0,40,0,19,9,Niagara,2012
6/25/2012,1,0,26,0,6,6,Niagara,2012
6/26/2012,1,0,45,0,24,7,Niagara,2012
6/27/2012,2,0,44,0,25,7,Niagara,2012
6/28/2012,0,0,32,0,48,14,Niagara,2012
6/29/2012,1,0,26,0,61,6,Niagara,2012
6/30/2012,1,0,38,0,34,7,Niagara,2012
7/1/2012,1,0,33,0,13,7,Niagara,2012
7/2/2012,2,0,30,0,32,6,Niagara,2012
7/3/2012,1,0,24,0,28,6,Niagara,2012
7/4/2012,1,0,31,0,39,6,Niagara,2012
7/5/2012,1,0,44,0,46,11,Niagara,2012
7/6/2012,1,0,28,0,50,7,Niagara,2012
7/7/2012,1,0,25,0,20,4,Niagara,2012
7/8/2012,2,0,21,0,34,6,Niagara,2012
7/9/2012,0,0,27,0,15,0,Niagara,2012
7/10/2012,1,0,21,0,30,6,Niagara,2012
7/11/2012,1,0,25,0,39,10,Niagara,2012
7/12/2012,1,0,20,0,48,6,Niagara,2012
7/13/2012,1,0,21,0,56,7,Niagara,2012
7/14/2012,1,0,61,0,48,10,Niagara,2012
7/15/2012,1,0,40,0,38,4,Niagara,2012
7/16/2012,1,0,24,0,38,6,Niagara,2012
7/17/2012,1,0,21,0,48,6,Niagara,2012
7/18/2012,2,0,22,0,40,7,Niagara,2012
7/19/2012,1,0,30,0,15,4,Niagara,2012
7/20/2012,1,0,26,0,20,4,Niagara,2012
7/21/2012,1,0,32,0,18,4,Niagara,2012
7/22/2012,0,0,48,0,45,7,Niagara,2012
7/23/2012,0,0,31,0,61,7,Niagara,2012
7/24/2012,0,0,32,0,26,6,Niagara,2012
7/25/2012,0,0,36,0,12,6,Niagara,2012
7/26/2012,2,0,44,0,52,4,Niagara,2012
7/27/2012,3,0,140,0,12,7,Niagara,2012
7/28/2012,3,0,31,0,23,9,Niagara,2012
7/29/2012,3,0,38,0,33,9,Niagara,2012
7/30/2012,2,0,43,0,35,6,Niagara,2012
7/31/2012,1,0,30,0,64,7,Niagara,2012
8/1/2012,1,0,42,0,37,9,Niagara,2012
8/2/2012,1,0,45,0,52,13,Niagara,2012
8/3/2012,2,0,74,0,68,9,Niagara,2012
8/4/2012,2,0,35,0,68,6,Niagara,2012
8/5/2012,2,0,27,0,36,4,Niagara,2012
8/6/2012,3,0,29,0,15,10,Niagara,2012
8/7/2012,3,0,42,0,35,7,Niagara,2012
8/8/2012,5,0,67,0,61,10,Niagara,2012
8/9/2012,5,0,87,0,42,4,Niagara,2012
8/10/2012,5,0,40,0,39,6,Niagara,2012
8/11/2012,3,0,26,0,16,4,Niagara,2012
8/12/2012,2,0,45,0,19,4,Niagara,2012
8/13/2012,3,0,44,0,38,9,Niagara,2012
8/14/2012,3,0,32,0,47,7,Niagara,2012
8/15/2012,2,0,26,0,54,6,Niagara,2012
8/16/2012,2,0,38,0,55,6,Niagara,2012
8/17/2012,2,0,33,0,23,6,Niagara,2012
8/18/2012,2,0,30,0,26,17,Niagara,2012
8/19/2012,2,0,24,0,28,7,Niagara,2012
8/20/2012,2,0,31,0,28,6,Niagara,2012
8/21/2012,2,0,44,0,29,6,Niagara,2012
8/22/2012,3,0,28,0,53,6,Niagara,2012
8/23/2012,5,0,25,0,58,7,Niagara,2012
8/24/2012,5,0,21,0,66,7,Niagara,2012
8/25/2012,5,0,27,0,70,10,Niagara,2012
8/26/2012,5,0,21,0,46,4,Niagara,2012
8/27/2012,5,0,25,0,28,4,Niagara,2012
8/28/2012,5,0,20,0,32,6,Niagara,2012
8/29/2012,3,0,27,0,20,6,Niagara,2012
8/30/2012,3,0,21,0,27,6,Niagara,2012
8/31/2012,3,0,25,0,58,7,Niagara,2012
9/1/2012,1,0,20,0,0,6,Niagara,2012
9/2/2012,1,0,21,0,0,16,Niagara,2012
9/3/2012,1,0,61,0,55,16,Niagara,2012
9/4/2012,1,0,40,0,0,6,Niagara,2012
9/5/2012,1,0,24,0,0,6,Niagara,2012
9/6/2012,1,0,21,0,50,6,Niagara,2012
9/7/2012,1,0,22,0,0,7,Niagara,2012
9/8/2012,1,0,30,0,0,6,Niagara,2012
9/9/2012,1,0,26,0,0,6,Niagara,2012
9/10/2012,3,0,32,0,0,6,Niagara,2012
9/12/2012,2,0,48,0,35,0,Niagara,2012
9/14/2012,2,0,31,0,52,6,Niagara,2012
9/15/2012,2,0,32,0,31,7,Niagara,2012
9/16/2012,2,0,36,0,29,6,Niagara,2012
9/17/2012,2,0,44,0,60,20,Niagara,2012
9/18/2012,2,0,140,0,32,4,Niagara,2012
9/19/2012,1,0,32,0,28,7,Niagara,2012
9/20/2012,3,0,26,0,32,9,Niagara,2012
9/21/2012,1,0,38,0,56,6,Niagara,2012
9/22/2012,2,0,33,0,27,4,Niagara,2012
9/23/2012,2,0,30,0,19,11,Niagara,2012
9/24/2012,2,0,24,0,25,9,Niagara,2012
9/25/2012,1,0,31,0,49,7,Niagara,2012
9/26/2012,1,0,44,0,48,3,Niagara,2012
9/27/2012,1,0,28,0,28,3,Niagara,2012
9/28/2012,1,0,25,0,24,3,Niagara,2012
9/29/2012,2,0,21,0,35,10,Niagara,2012
9/30/2012,2,0,27,0,38,3,Niagara,2012
10/1/2012,2,0,21,0,43,7,Niagara,2012
10/2/2012,1,0,25,0,44,1,Niagara,2012
10/3/2012,5,0,20,0,54,3,Niagara,2012
10/4/2012,7,0,21,0,54,7,Niagara,2012
10/5/2012,1,0,22,0,55,3,Niagara,2012
10/6/2012,2,0,30,0,25,9,Niagara,2012
10/7/2012,3,0,26,0,27,6,Niagara,2012
10/8/2012,5,0,32,0,27,4,Niagara,2012
10/9/2012,3,0,48,0,51,7,Niagara,2012
10/10/2012,5,0,31,0,33,4,Niagara,2012
10/11/2012,2,0,32,0,34,3,Niagara,2012
10/12/2012,3,0,36,0,38,3,Niagara,2012
10/13/2012,6,0,44,0,30,6,Niagara,2012
10/14/2012,7,0,32,0,55,3,Niagara,2012
10/15/2012,5,0,26,0,18,3,Niagara,2012
10/16/2012,7,0,38,0,27,4,Niagara,2012
10/17/2012,7,0,33,0,53,7,Niagara,2012
10/18/2012,3,0,30,0,45,11,Niagara,2012
10/19/2012,3,0,24,0,30,7,Niagara,2012
10/20/2012,5,0,31,0,21,3,Niagara,2012
10/21/2012,5,0,44,0,48,3,Niagara,2012
10/22/2012,5,0,28,0,59,6,Niagara,2012
10/23/2012,5,0,25,0,45,4,Niagara,2012
10/24/2012,5,0,21,0,59,3,Niagara,2012
10/25/2012,5,0,27,0,0,7,Niagara,2012
10/26/2012,5,0,21,0,59,4,Niagara,2012
10/27/2012,5,0,25,0,13,3,Niagara,2012
10/28/2012,6,0,20,0,9,3,Niagara,2012
10/29/2012,7,0,27,0,9,3,Niagara,2012
10/30/2012,7,0,21,0,19,1,Niagara,2012
10/31/2012,7,0,25,0,22,3,Niagara,2012
11/1/2012,7,0,20,0,20,3,Niagara,2012
11/2/2012,7,0,21,0,27,4,Niagara,2012
11/3/2012,6,0,61,0,27,3,Niagara,2012
11/4/2012,7,0,40,0,25,3,Niagara,2012
11/5/2012,3,0,24,0,25,3,Niagara,2012
11/6/2012,5,0,44,0,40,4,Niagara,2012
11/7/2012,6,0,140,0,40,3,Niagara,2012
11/8/2012,8,0,32,0,59,4,Niagara,2012
11/9/2012,6,0,26,0,71,11,Niagara,2012
11/10/2012,2,0,38,0,71,6,Niagara,2012
11/11/2012,2,0,33,0,56,9,Niagara,2012
11/12/2012,1,0,30,0,50,6,Niagara,2012
11/13/2012,3,0,24,0,42,9,Niagara,2012
11/14/2012,1,0,31,0,43,6,Niagara,2012
11/15/2012,2,0,44,0,39,9,Niagara,2012
11/16/2012,2,0,28,0,63,7,Niagara,2012
11/17/2012,2,0,25,0,79,6,Niagara,2012
11/18/2012,1,0,21,0,56,4,Niagara,2012
11/19/2012,1,0,27,0,67,7,Niagara,2012
11/20/2012,1,0,21,0,82,9,Niagara,2012
11/21/2012,1,0,25,0,75,9,Niagara,2012
11/22/2012,2,0,20,0,59,10,Niagara,2012
11/23/2012,2,0,21,0,40,10,Niagara,2012
11/24/2012,2,0,22,0,18,4,Niagara,2012
11/25/2012,1,0,30,0,35,6,Niagara,2012
11/26/2012,5,0,26,0,43,4,Niagara,2012
11/27/2012,7,0,32,0,40,7,Niagara,2012
11/28/2012,1,0,48,0,52,7,Niagara,2012
11/29/2012,2,0,31,0,72,13,Niagara,2012
11/30/2012,3,0,32,0,54,6,Niagara,2012
12/1/2012,5,0,36,0,63,9,Niagara,2012
12/2/2012,3,0,44,0,66,9,Niagara,2012
12/3/2012,5,0,37,0,60,6,Niagara,2012
12/4/2012,2,0,22,0,0,4,Niagara,2012
12/5/2012,3,0,14,0,13,4,Niagara,2012
12/6/2012,6,0,19,0,0,6,Niagara,2012
12/7/2012,7,0,38,0,0,7,Niagara,2012
12/8/2012,5,0,33,0,39,6,Niagara,2012
12/9/2012,7,0,31,0,0,6,Niagara,2012
12/10/2012,7,0,38,0,0,6,Niagara,2012
12/11/2012,3,0,39,0,25,6,Niagara,2012
12/12/2012,3,0,42,0,0,9,Niagara,2012
12/13/2012,5,0,34,0,0,16,Niagara,2012
12/14/2012,5,0,40,0,59,11,Niagara,2012
12/15/2012,5,0,40,0,0,4,Niagara,2012
12/16/2012,5,0,31,0,0,7,Niagara,2012
12/17/2012,5,0,44,0,30,4,Niagara,2012
12/18/2012,5,0,38,0,0,6,Niagara,2012
12/19/2012,5,0,35,0,0,13,Niagara,2012
12/20/2012,5,0,41,0,20,6,Niagara,2012
12/21/2012,6,0,44,0,0,6,Niagara,2012
12/22/2012,7,0,47,0,0,6,Niagara,2012
12/23/2012,7,0,44,0,33,9,Niagara,2012
12/24/2012,7,0,43,0,0,6,Niagara,2012
12/25/2012,7,0,34,0,0,4,Niagara,2012
12/26/2012,7,0,31,0,14,7,Niagara,2012
12/27/2012,6,0,37,0,0,7,Niagara,2012
12/28/2012,7,0,41,0,0,6,Niagara,2012
12/29/2012,3,0,51,0,36,6,Niagara,2012
12/30/2012,5,0,44,0,0,9,Niagara,2012
12/31/2012,6,0,49,0,0,10,Niagara,2012
1/1/2012,2,0,24,0,21,3,Steuben,2012
1/2/2012,1,0,24,0,0,0,Steuben,2012
1/3/2012,1,0,27,0,0,1,Steuben,2012
1/4/2012,2,0,24,0,25,20,Steuben,2012
1/5/2012,2,0,23,0,0,6,Steuben,2012
1/6/2012,2,0,27,0,0,6,Steuben,2012
1/7/2012,2,0,29,0,35,4,Steuben,2012
1/8/2012,1,0,26,0,0,0,Steuben,2012
1/9/2012,1,0,26,0,0,1,Steuben,2012
1/10/2012,2,0,27,0,24,4,Steuben,2012
1/11/2012,2,0,23,0,0,7,Steuben,2012
1/12/2012,2,0,22,0,0,0,Steuben,2012
1/13/2012,2,0,17,0,16,0,Steuben,2012
1/14/2012,2,0,29,0,0,1,Steuben,2012
1/15/2012,1,0,30,0,0,1,Steuben,2012
1/16/2012,2,0,24,0,34,3,Steuben,2012
1/17/2012,2,0,22,0,0,1,Steuben,2012
1/18/2012,2,0,27,0,0,0,Steuben,2012
1/19/2012,2,0,23,0,26,1,Steuben,2012
1/20/2012,2,0,28,0,0,0,Steuben,2012
1/21/2012,2,0,26,0,0,1,Steuben,2012
1/22/2012,2,0,28,0,23,1,Steuben,2012
1/23/2012,2,0,25,0,0,0,Steuben,2012
1/24/2012,2,0,22,0,0,0,Steuben,2012
1/25/2012,2,0,22,0,39,0,Steuben,2012
1/26/2012,2,0,12,0,0,1,Steuben,2012
1/27/2012,2,0,28,0,0,0,Steuben,2012
1/28/2012,1,0,31,0,21,9,Steuben,2012
1/29/2012,1,0,31,0,0,1,Steuben,2012
1/30/2012,1,0,32,0,0,4,Steuben,2012
1/31/2012,2,0,37,0,28,3,Steuben,2012
2/1/2012,2,0,34,0,0,3,Steuben,2012
2/2/2012,2,0,24,0,0,0,Steuben,2012
2/3/2012,1,0,28,0,37,0,Steuben,2012
2/4/2012,2,0,29,0,0,0,Steuben,2012
2/5/2012,1,0,29,0,0,0,Steuben,2012
2/6/2012,2,0,36,0,29,4,Steuben,2012
2/7/2012,2,0,28,0,0,1,Steuben,2012
2/8/2012,1,0,24,0,0,0,Steuben,2012
2/9/2012,2,0,24,0,26,1,Steuben,2012
2/10/2012,2,0,30,0,0,6,Steuben,2012
2/11/2012,2,0,34,0,0,1,Steuben,2012
2/12/2012,1,0,34,0,15,1,Steuben,2012
2/13/2012,2,0,31,0,0,1,Steuben,2012
2/14/2012,2,0,27,0,0,7,Steuben,2012
2/15/2012,2,0,19,0,35,1,Steuben,2012
2/16/2012,2,0,32,0,0,3,Steuben,2012
2/17/2012,2,0,31,0,0,0,Steuben,2012
2/18/2012,2,0,30,0,28,3,Steuben,2012
2/19/2012,2,0,32,0,0,0,Steuben,2012
2/20/2012,1,0,28,0,0,1,Steuben,2012
2/21/2012,2,0,31,0,26,1,Steuben,2012
2/22/2012,2,0,32,0,0,3,Steuben,2012
2/23/2012,2,0,34,0,0,1,Steuben,2012
2/24/2012,2,0,35,0,16,0,Steuben,2012
2/25/2012,2,0,33,0,0,0,Steuben,2012
2/26/2012,2,0,32,0,0,0,Steuben,2012
2/27/2012,2,0,24,0,51,7,Steuben,2012
2/29/2012,2,0,19,0,0,1,Steuben,2012
3/1/2012,2,0,24,0,0,0,Steuben,2012
3/2/2012,2,0,34,0,15,0,Steuben,2012
3/3/2012,2,0,34,0,0,1,Steuben,2012
3/4/2012,2,0,32,0,0,0,Steuben,2012
3/5/2012,2,0,31,0,23,0,Steuben,2012
3/6/2012,2,0,42,0,0,1,Steuben,2012
3/7/2012,2,0,36,0,0,3,Steuben,2012
3/8/2012,2,0,33,0,35,4,Steuben,2012
3/9/2012,2,0,33,0,0,4,Steuben,2012
3/10/2012,2,0,44,0,0,0,Steuben,2012
3/11/2012,2,0,44,0,10,7,Steuben,2012
3/12/2012,2,0,43,0,0,17,Steuben,2012
3/13/2012,2,0,43,0,0,7,Steuben,2012
3/14/2012,2,0,44,0,30,1,Steuben,2012
3/15/2012,2,0,40,0,0,0,Steuben,2012
3/16/2012,2,0,47,0,0,4,Steuben,2012
3/17/2012,2,0,41,0,56,1,Steuben,2012
3/18/2012,2,0,38,0,0,0,Steuben,2012
3/19/2012,2,0,36,0,0,1,Steuben,2012
3/20/2012,2,0,40,0,52,0,Steuben,2012
3/21/2012,1,0,43,0,0,0,Steuben,2012
3/22/2012,1,0,41,0,0,0,Steuben,2012
3/23/2012,2,0,33,0,27,0,Steuben,2012
3/24/2012,2,0,27,0,0,1,Steuben,2012
3/25/2012,2,0,36,0,0,0,Steuben,2012
3/26/2012,2,0,40,0,29,3,Steuben,2012
3/27/2012,2,0,46,0,0,0,Steuben,2012
3/28/2012,2,0,33,0,0,0,Steuben,2012
3/29/2012,2,0,41,0,25,3,Steuben,2012
3/30/2012,2,0,29,0,0,0,Steuben,2012
3/31/2012,2,0,29,0,0,0,Steuben,2012
4/1/2012,2,0,41,0,19,0,Steuben,2012
4/2/2012,2,0,44,0,0,0,Steuben,2012
4/3/2012,2,0,41,0,0,0,Steuben,2012
4/4/2012,2,0,36,0,15,0,Steuben,2012
4/5/2012,2,0,43,0,0,3,Steuben,2012
4/6/2012,1,0,45,0,0,0,Steuben,2012
4/7/2012,2,0,48,0,11,0,Steuben,2012
4/8/2012,2,0,44,0,0,0,Steuben,2012
4/9/2012,2,0,41,0,0,1,Steuben,2012
4/10/2012,2,0,28,0,18,0,Steuben,2012
4/11/2012,1,0,33,0,0,0,Steuben,2012
4/12/2012,1,0,41,0,0,0,Steuben,2012
4/13/2012,2,0,58,0,11,0,Steuben,2012
4/14/2012,2,0,44,0,0,0,Steuben,2012
4/15/2012,2,0,48,0,0,4,Steuben,2012
4/16/2012,2,0,35,0,65,3,Steuben,2012
4/17/2012,2,0,44,0,0,4,Steuben,2012
4/18/2012,1,0,51,0,0,0,Steuben,2012
4/19/2012,2,0,80,0,33,0,Steuben,2012
4/20/2012,2,0,42,0,0,0,Steuben,2012
4/21/2012,2,0,26,0,0,0,Steuben,2012
4/22/2012,2,0,32,0,41,0,Steuben,2012
4/23/2012,2,0,42,0,0,0,Steuben,2012
4/24/2012,1,0,47,0,0,0,Steuben,2012
4/25/2012,2,0,44,0,10,0,Steuben,2012
4/26/2012,2,0,37,0,0,0,Steuben,2012
4/27/2012,2,0,46,0,0,1,Steuben,2012
